;ReportName;GroupDescription;GroupResultStatus;GroupPoint;GroupGridLocation;GroupApprovedDate;GroupCreationDate;GroupName;GroupGUID;GroupStatus;GroupDistance;ClashDescription;ClashStatus;ClashPoint;ClashApprovedDate;ClashCreatedDate;ClashName;ClashGUID;ClashResultType;ClashDistance;ReportCreationTime;ReportModificationDate;TestLeftMember;TestRightMember;TestName;TestType;TestStatus;TestTolerance;TestMerge_Composites
;Test 1.xml;;;;;;;;;;;Hard;New;14,748 - -12,931 - 6,819;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1176;c7b0d254-abcd-47d1-9d0b-562fd32729a4;new;-0,05;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;16,548 - -14,731 - 6,819;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1177;d8dac2d4-d951-4efc-99e4-d03738c4fbb7;new;-0,05;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;37,117 - -27,99 - 6,819;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1178;13280ac7-c2b2-4f0c-90cd-bc933ac67967;new;-0,05;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;18,54 - -7,035 - 3,387;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1179;40d49281-3cc7-4cb1-b8ac-7ff2d641d64c;new;-0,049;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;18,54 - -7,691 - 3,387;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1180;0f4d466a-3c44-46ce-abbf-4217418cdcf2;new;-0,049;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;18,54 - -4,952 - 3,387;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1181;0f648a15-e965-4ed3-8aa2-ae845f8af714;new;-0,049;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;21,637 - -19,451 - 4,667;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1182;e9a1f5c7-8ad3-482b-be81-a22cd331665b;new;-0,049;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;17,529 - -15,927 - -1,07E-07;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1183;ca43b00e-779c-40d9-884c-c33b1eacd3a0;new;-0,048;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;27,618 - -18,088 - 6,819;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1184;aa5e267c-c9f7-4e77-85c6-a5d190257615;new;-0,048;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;16,985 - -17,776 - 4,864;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1185;2bb115cf-d475-4ebd-8625-563521f93a0f;new;-0,047;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;47,796 - -29,428 - -1,07E-07;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1186;d8c5e55c-a058-4b9a-8d46-b6a7c6a26751;new;-0,047;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;29,885 - -4,107 - 2,552;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1187;2d75cf45-76ed-4e66-9c06-44ea649adef1;new;-0,045;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;31,473 - -7,529 - 2,552;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1188;b7142142-05bb-4ed5-845f-dae01cf99ee9;new;-0,045;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;14,934 - -18,118 - 6,824;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1189;cdcc5469-83c5-4508-af41-e0402b31b483;new;-0,045;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;20,471 - -17,988 - 6,824;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1190;a5e698fa-692d-48de-b6d2-91580c34bd33;new;-0,045;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;15,703 - -21,256 - 6,824;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1191;4fe6f2b0-19ba-402d-b912-d324431fd952;new;-0,045;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;37,456 - -32,085 - 2,923;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1192;c1aeaf8f-9f57-4c4c-a5f3-f7a6136e3c68;new;-0,044;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;6,043 - -26,961 - 6,819;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1193;b64314a4-ba30-4e98-a049-fd814a1a1c04;new;-0,044;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;25,636 - -14,48 - 3,411;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1194;7fbf8288-1900-4b01-82d1-2a762a9e728c;new;-0,043;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;13,101 - -18,093 - -1,07E-07;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1195;4d8bd971-cf8a-4cf7-b78b-c3bc8c7bf40d;new;-0,042;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;18,54 - -2,815 - 3,477;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1196;da721171-5394-4343-8bd4-0c0a42ec1fa5;new;-0,041;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;16,985 - -18,635 - 4,861;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1197;6d01b225-9f2b-4a08-a915-392f2c239aa7;new;-0,041;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;33,684 - -32,085 - 2,947;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1198;dcdb93d2-3485-4b5a-90d8-62c24ffa5894;new;-0,041;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;19,681 - -23,401 - 4,655;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1199;c2905af1-f3da-46e0-bd76-1835610e1aaf;new;-0,041;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;24,125 - -29,408 - 7,006;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1200;8716a7e0-e2a2-4a22-b3e1-62aef5631984;new;-0,041;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;23,261 - -31,685 - 3,02;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1201;f990eeaa-4a75-4cbc-91fb-2a7d676bcbf9;new;-0,04;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;12,883 - -18,095 - -1,07E-07;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1202;103f58e8-bbca-492f-9bc5-0efa9ab48145;new;-0,04;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;6,141 - -28,629 - 2,552;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1203;a2d9aa64-b331-4ce6-8d6c-cc440c72c4b5;new;-0,04;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;8,148 - -14,48 - 3,144;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1204;7d4b89f0-bb55-4057-9124-ba2c2b5f7078;new;-0,04;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;19,551 - -23,503 - 4,977;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1205;9fa9163a-7fab-42ae-8c79-b820681736d2;new;-0,04;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;19,934 - -23,898 - 4,977;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1206;8e40d69c-1cab-4c13-8d1a-7ff3a5332a03;new;-0,04;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;19,349 - -23,502 - 4,977;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1207;ce14ce29-9e38-4791-9c10-7ed0b1ffc976;new;-0,04;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;17,31 - -22,251 - 4,267;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1208;8d406bf7-fb1c-4d53-afdf-a260597f02fa;new;-0,04;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;36,3 - -20,262 - 6,819;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1209;afe44d59-0d97-4bbc-84d6-97a924a84f97;new;-0,039;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;16,927 - -18,835 - 3,196;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1210;3b8295e8-b6d3-40b0-88f5-ba450b93f9df;new;-0,038;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;19,452 - -22,078 - 0,397;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1211;2d1694c0-eccc-45a8-b51e-791eabb6d890;new;-0,038;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;8,167 - -35,673 - 7,365;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1212;76d4b775-250e-4f2f-a036-816453d5165e;new;-0,038;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;17,186 - -20,464 - 2,965;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1213;0b6686a0-6cdc-4bcf-8a2a-3956a6e90aab;new;-0,038;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;24,274 - -36,018 - 7,346;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1214;25374616-58f4-4244-a0b9-78860a210c0f;new;-0,037;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;7,052 - -2,208 - 2,525;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1215;40afd81b-eee0-4b44-9a36-f42d731ec176;new;-0,037;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;17,35 - -21,331 - 5,261;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1216;01eeb6af-5f85-42ed-be6c-5c8bb765325e;new;-0,036;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;17,287 - -22,26 - 4,165;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1217;00131f30-3a9e-4860-bb43-7c0638549b94;new;-0,036;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;7,746 - -15,031 - 3,222;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1218;f63a5cf2-1a60-464e-ac40-e5db7bba2e54;new;-0,035;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;24,866 - 0,195 - 7,346;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1219;15bf291c-9a13-43e0-a249-28179dc70eb9;new;-0,035;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;8,174 - 0,195 - 7,403;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1220;cb4bf6dd-827d-4175-967d-8cfc4365900c;new;-0,035;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;39,568 - 0,195 - 7,346;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1221;ee929259-7eaf-45c8-9301-0747fb03a214;new;-0,035;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;46,033 - -30,357 - 2,677;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1222;307ca974-aef2-41bf-8688-75240469af15;new;-0,035;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;6,11 - -20,93 - 2,552;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1223;0d9b037e-a98a-41ab-91b1-95bd155ddf7d;new;-0,034;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;23,706 - -21,141 - 3,588;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1224;967c008d-30f4-4c96-83aa-d71a074c35d0;new;-0,034;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;23,011 - -21,473 - 3,556;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1225;5040a6b5-c15d-4470-8879-8251448d23e6;new;-0,034;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;35,275 - -10,562 - 6,819;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1226;350b427e-9d75-44bb-8eaa-c7ed7182097c;new;-0,034;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;21,592 - -17,28 - 4,667;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1227;979a9a7c-63e4-4b41-b57b-d9119cf36804;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;21,127 - -18,547 - 0,321;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1228;dd7b391a-537f-4252-bfd5-a9ad31fc4fbe;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;28,281 - -34,752 - 3,477;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1229;4f230da2-39ab-44b6-8eb8-938da0cfc773;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;18,945 - -22,148 - 0,319;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1230;62b86d38-e70e-49da-a866-804db5ee09f7;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;17,945 - -22,148 - 0,32;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1231;66ebf684-e0df-4616-9bba-b4169fe86e80;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;18,945 - -22,148 - 0,319;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1232;7cbfb6f9-664b-4f08-a9a8-72734872b28e;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;19,945 - -22,148 - 0,319;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1233;7609c4d6-7fee-4913-800b-24b8ef7d4f8b;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;20,945 - -22,148 - 0,317;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1234;d731c0e4-b058-43a8-aed9-854e032564f5;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;16,927 - -16,036 - 0,317;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1235;ce7440a2-a32d-4de3-aa6e-2889d67b4968;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;17,347 - -21,316 - 4,027;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1236;68bbbc92-32d1-4661-b52f-966d49dd4681;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;17,347 - -20,468 - 2,984;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1237;72c78210-dc1c-4cc2-9114-315724f71519;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;47,624 - -32,085 - 3,103;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1238;4c10e644-86e8-4afd-bfe1-ee32b13e5eb3;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;45,224 - -32,085 - 3,103;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1239;1409a6e9-4d5a-4dc9-8288-b30cc0f83ecf;new;-0,033;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;31,803 - -14,48 - 3,32;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1240;b086f64d-c3bd-4b71-b61f-e0ae4d14197a;new;-0,032;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;21,436 - -22,511 - 4,62;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1241;dc65165f-3f10-440d-8cd3-1be7c15d4d20;new;-0,032;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;21,436 - -22,715 - 4,62;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1242;5ed0f651-b1d9-406e-90a5-4dbb909d8eb7;new;-0,032;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;18,54 - -8,132 - 3,694;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1243;8f20aa2e-ba4f-4079-84f2-3143396f81ad;new;-0,031;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;12,873 - -18,105 - 2,5;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1244;f54ffdc5-1c61-4370-8c25-b7eeafc61830;new;-0,031;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;1,472 - -3,332 - 3,147;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1245;641ffd27-5969-4cfc-b924-54f723f0d675;new;-0,031;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;18,115 - -12,247 - 3,3;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1246;5fb57010-6284-4baa-8ea3-2d7e55afb356;new;-0,03;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;43,099 - -29,402 - 6,819;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1247;62531f41-e95b-409f-800c-12a24d364f07;new;-0,03;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;7,746 - -16,446 - 2,85;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1248;9de2edbd-96b7-4de6-a86c-e3d23e744af5;new;-0,03;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;6,76 - -16,168 - 2,552;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1249;08b3e3f2-7776-4c9b-b989-902cbe476b2a;new;-0,03;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;13,566 - -18,103 - 3,196;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1250;e9f51bf1-323a-4d5f-9c65-0388470a0cc3;new;-0,03;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;41,82 - 0,195 - 7,432;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1251;5a816951-7c43-4b30-bb1b-6b4a95fcc1d7;new;-0,029;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;8,238 - -36,018 - 7,43;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1252;a2d4a203-3689-4a74-9cc4-8f2ab8f223dd;new;-0,029;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;8,273 - 0,497 - 0,271;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1253;3035f401-c0df-495a-b1ae-cdaffeed4615;new;-0,028;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;24,866 - 0,497 - 0,271;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1254;46e3b2d8-3bb4-4ade-b2b7-c08e438b83fb;new;-0,028;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;39,568 - 0,497 - 0,271;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1255;71f0ca1b-d14d-4233-bfb0-f50a73ac1d8d;new;-0,028;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;24,386 - -27,957 - 2,949;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1256;a9fdd868-40f7-4827-be02-ab530350dcc6;new;-0,027;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;19,342 - -22,186 - 0,71;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1257;e2c4ab04-a598-4a7c-a8d0-5b84bd8f79cb;new;-0,027;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;8,252 - -36,018 - 7,424;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1258;9ba1adf5-4da5-4969-a0e8-153aa0273c24;new;-0,027;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;43,008 - -27,323 - 3,124;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1259;f3668ab0-a149-421d-8193-957927730d33;new;-0,027;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;18,788 - -22,142 - 0,71;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1260;fb210e7f-cefe-4ce2-a19a-1ad3dc1f171a;new;-0,027;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;21,133 - -18,493 - 0,309;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1261;12c6c714-5b27-4837-8085-e08c6c307e48;new;-0,026;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;31,466 - -13,673 - 2,552;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1262;a1294c2c-2522-4517-bdef-74d0b9cd3a8a;new;-0,025;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;21,13 - -19,274 - 0,311;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1263;5a3efa2c-4061-4822-ab8d-2a525f2e39e4;new;-0,025;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;21,613 - -19,451 - 4,643;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1264;834cc7c4-ca4a-4f69-995f-8593eed140cb;new;-0,025;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;46,182 - -29,324 - -1,07E-07;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1265;e3cd9811-e4f9-47ed-8ed4-ed3bc2e3fd9c;new;-0,025;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
;Test 1.xml;;;;;;;;;;;Hard;New;21,61 - -17,28 - 4,688;01/01/0001 00:00:00;07/11/2015 13:49:00;Clash1266;6bba91c2-bdcc-4fe7-894c-05b201cb1166;new;-0,025;07/11/2015 14:49:12;07/11/2015 14:49:15;;;Test 1;hard;ok;0;1
